d5869a7675ef5c85e215577a3ba53bb0	TRSUGFC128F147E514
ff6106cc049c5424a143bcdcb28722fd	TRSBAVV128F9308EFE
ff6106cc049c5424a143bcdcb28722fd	TRSJRRS128F429808F
ff6106cc049c5424a143bcdcb28722fd	TRNHPDE128F9301147
08dc66655d985e9ac4db4663fc35c19d	TRUJYCT12903CFAE4B
e4cbe33455234a60a1a7786249410721	TRKPJIG128F42A28CC
4f17f2f67c9832dbbd2bbc12753f7b41	TRMHUEO128E0782D9B
4f17f2f67c9832dbbd2bbc12753f7b41	TRXLZTT128F145BC30
4f17f2f67c9832dbbd2bbc12753f7b41	TRERCJD128F9336E3B
4f17f2f67c9832dbbd2bbc12753f7b41	TRVSCJS128F9336E70
97a8a305f87774f9213e1642c1484d89	TRHBJFV128F92D43C3
4a049ef9dd9411689926295f5d0cf959	TREVFJD128F4261051
a651d8a437c9d9cafbe53e9f305b8537	TRNPMOV128F1473185
5cab6ddb4aad16fa7cf6b7345b9fb3b6	TRGJEYQ128F933781F
5cab6ddb4aad16fa7cf6b7345b9fb3b6	TRXFPSZ128F4230D39
5cab6ddb4aad16fa7cf6b7345b9fb3b6	TRKGLBS128F92FC7D8
3de2cfd87c6e6469dbdcd62923f08251	TRXVZDN128F4243B37
44346209a4886436e52a41f9dcb3bec9	TRHARTO128F1463BBC
44346209a4886436e52a41f9dcb3bec9	TRFTOQL128E078496E
44346209a4886436e52a41f9dcb3bec9	TRELAAL128F424DC2F
2e8894dcba77b117501dfde356eca54d	TRAYOHY12903CE5FAE
d8739cfbe2e161fbdaee7dabe4f5b125	TRXHSSO128F425E6A4
e7a9f78516224d1f3be3acca33b4833f	TRVXCWD128F42606B3
c10bb5db80fd4389354f7bd057bb32bc	TRMCXIT128F4292510
394de3a9fd9f71631948da788af7326a	TRELXJQ128F4259832
a21b5a705e755566c31fb1353478bfa8	TREWGND128F4254BB5
a21b5a705e755566c31fb1353478bfa8	TRYEIHU128F42478E6
b8619205401364b69b6f2936344e8270	TRCGGTO12903CDA5DE
0668b797024c1f92027c3bf7e3eacb1c	TRJAWUY128E078DFB5
0668b797024c1f92027c3bf7e3eacb1c	TROLYTO128F9340E41
6eec708c004a7b27a06e30795d470b31	TRSAVRV128E0784602
928757d07af77657fa58b39b00a9ebcd	TRWQGLL128F42982E2
928757d07af77657fa58b39b00a9ebcd	TRYMQRL128F429833D
2aea1939191bbce46caa4f56620712b2	TRWFNYI128F428A25E
f2e278c1527d92df5cb0d80e7a4457ec	TRPQEGC128F1467D74
f2e278c1527d92df5cb0d80e7a4457ec	TRDLQGL128F1458AA5
f2e278c1527d92df5cb0d80e7a4457ec	TRLTPSC128F1458AB4
f2e278c1527d92df5cb0d80e7a4457ec	TREQASY128F92E508D
d568678d84adab43828e6482ea3da84f	TRBHRRE128F92EE7B6
b791f7322b20fbb9dfc7cd7e9480ca06	TRNXGVM128F42B743D
b791f7322b20fbb9dfc7cd7e9480ca06	TRYYFKJ128E0791CEA
b791f7322b20fbb9dfc7cd7e9480ca06	TRJUPZJ128F42B745D
3bcd3fececc278bab08bbccb811773d0	TRQANDE128F422C2B1
09693cf6e7437ba49edab06b918af245	TRWYIPR128E078BE00
f21575d9fab5e7727397a7ffa02431ec	TRJETDH128F425C701
7904043ef7a3e9b59dfa56a3add5483e	TRFLCLG128F425FD9B
8669b6b3320dcd57540d51142beb4ca4	TRVZUEH128E07927A8
78b18772bb3a3f5ed69a97da7507b7ef	TREFQAX128F426D1FA
78b18772bb3a3f5ed69a97da7507b7ef	TRDFAYO128F147D9D0
0b3963bc499bab70981a4525ee028f17	TRCLYFH128F92CCEE3
611bbd8facef23e4e0629d9a595baa6b	TRKSRSB12903CA9079
611bbd8facef23e4e0629d9a595baa6b	TRAKKMO12903CD0521
b8c35e856012c9ed083410a8b334fd0f	TREKHOL128E078BDD4
b8c35e856012c9ed083410a8b334fd0f	TRHCDXT128F148A289
b8c35e856012c9ed083410a8b334fd0f	TRHGGPN128F9318B5D
b8c35e856012c9ed083410a8b334fd0f	TREHQRB128E07886B5
106c474da44bef4aee04b2dbdfe81d2f	TRAXSBO128F92D318E
9688fb9b0ce8451d73262ad59f76e0f6	TRJAPJF128F146CB4E
f657f17ac90c458ac8abeb7ffa2dcbf4	TRELHZJ128F425A243
d06d00128833cbe6d5e86e2ce5df70d1	TRPPTUW12903CAA809
46f32aba8d9b97d088ebfca7ed01e59d	TROPVOT128F1484641
dfb972532af0ba7b435af087fb9adb04	TRMYJUA128F428A590
58a0e33e057a9edda058f233c5e4214f	TRGHLVP128F9312126
58a0e33e057a9edda058f233c5e4214f	TRQHWSQ128F423BD82
58a0e33e057a9edda058f233c5e4214f	TRNHUXB128F426238D
58a0e33e057a9edda058f233c5e4214f	TRNOSLP128F92C5019
58a0e33e057a9edda058f233c5e4214f	TRFTXOP12903CE3A22
58a0e33e057a9edda058f233c5e4214f	TRIBMPO12903CE3A20
58a0e33e057a9edda058f233c5e4214f	TRWOHNY12903CF083D
58a0e33e057a9edda058f233c5e4214f	TRKLXUH12903CE3A1F
58a0e33e057a9edda058f233c5e4214f	TRMZLTP12903CD8860
58a0e33e057a9edda058f233c5e4214f	TRBZQOT12903CD886E
323c7a443b341a6c9bfe8e34bc945c6c	TRVGHWJ128EF35E229
323c7a443b341a6c9bfe8e34bc945c6c	TRVPNEE128F4262C1E
11a053cde550c73c1e56e6db82ee78ab	TRSHHFJ12903CF3E77
11a053cde550c73c1e56e6db82ee78ab	TRCLKBO12903CC9CC2
e790483b37b7cea43703b81a439e2706	TRQLTWR128E078139E
d2f63e1e2b20b3fa44762086833c4c95	TRTXELN128F934259E
